,R,cidx,C,m
6321,0.135757576,0.636363636,1.61E-08,2.582454545
6322,0.142222222,0.636363636,1.62E-08,2.582454545
6323,0.148686869,0.636363636,1.63E-08,2.582454545
6324,0.155151515,0.636363636,1.64E-08,2.582454545
6325,0.161616162,0.636363636,1.65E-08,2.582454545
6326,0.168080808,0.636363636,1.67E-08,2.582454545
6327,0.174545455,0.636363636,1.68E-08,2.582454545
6328,0.181010101,0.636363636,1.69E-08,2.582454545
6329,0.187474747,0.636363636,1.70E-08,2.582454545
6330,0.193939394,0.636363636,1.71E-08,2.582454545
6331,0.20040404,0.636363636,1.72E-08,2.582454545
6332,0.206868687,0.636363636,1.73E-08,2.582454545
6333,0.213333333,0.636363636,1.74E-08,2.582454545
6334,0.21979798,0.636363636,1.76E-08,2.582454545
6335,0.226262626,0.636363636,1.77E-08,2.582454545
6336,0.232727273,0.636363636,1.78E-08,2.582454545
6337,0.239191919,0.636363636,1.79E-08,2.582454545
6338,0.245656566,0.636363636,1.81E-08,2.582454545
6339,0.252121212,0.636363636,1.82E-08,2.582454545
6340,0.258585859,0.636363636,1.83E-08,2.582454545
6341,0.265050505,0.636363636,1.85E-08,2.582454545
6342,0.271515152,0.636363636,1.86E-08,2.582454545
6343,0.277979798,0.636363636,1.87E-08,2.582454545
6344,0.284444444,0.636363636,1.89E-08,2.582454545
6345,0.290909091,0.636363636,1.90E-08,2.582454545
6346,0.297373737,0.636363636,1.91E-08,2.582454545
6347,0.303838384,0.636363636,1.93E-08,2.582454545
6348,0.31030303,0.636363636,1.94E-08,2.582454545
6349,0.316767677,0.636363636,1.96E-08,2.582454545
6350,0.323232323,0.636363636,1.98E-08,2.582454545
6351,0.32969697,0.636363636,1.99E-08,2.582454545
6352,0.336161616,0.636363636,2.01E-08,2.582454545
6353,0.342626263,0.636363636,2.02E-08,2.582454545
6354,0.349090909,0.636363636,2.04E-08,2.582454545
6355,0.355555556,0.636363636,2.06E-08,2.582454545
6356,0.362020202,0.636363636,2.07E-08,2.582454545
6357,0.368484848,0.636363636,2.09E-08,2.582454545
6358,0.374949495,0.636363636,2.11E-08,2.582454545
6359,0.381414141,0.636363636,2.13E-08,2.582454545
6360,0.387878788,0.636363636,2.15E-08,2.582454545
6361,0.394343434,0.636363636,2.17E-08,2.582454545
6362,0.400808081,0.636363636,2.18E-08,2.582454545
6363,0.407272727,0.636363636,2.20E-08,2.582454545
6364,0.413737374,0.636363636,2.22E-08,2.582454545
6365,0.42020202,0.636363636,2.24E-08,2.582454545
6366,0.426666667,0.636363636,2.27E-08,2.582454545
6367,0.433131313,0.636363636,2.29E-08,2.582454545
6368,0.43959596,0.636363636,2.31E-08,2.582454545
6369,0.446060606,0.636363636,2.33E-08,2.582454545
6370,0.452525253,0.636363636,2.35E-08,2.582454545
6371,0.458989899,0.636363636,2.38E-08,2.582454545
6372,0.465454545,0.636363636,2.40E-08,2.582454545
6373,0.471919192,0.636363636,2.42E-08,2.582454545
6374,0.478383838,0.636363636,2.45E-08,2.582454545
6375,0.484848485,0.636363636,2.47E-08,2.582454545
6376,0.491313131,0.636363636,2.50E-08,2.582454545
6377,0.497777778,0.636363636,2.53E-08,2.582454545
6378,0.504242424,0.636363636,2.55E-08,2.582454545
6379,0.510707071,0.636363636,2.58E-08,2.582454545
6380,0.517171717,0.636363636,2.61E-08,2.582454545
6381,0.523636364,0.636363636,2.64E-08,2.582454545
6382,0.53010101,0.636363636,2.67E-08,2.582454545
6383,0.536565657,0.636363636,2.70E-08,2.582454545
6384,0.543030303,0.636363636,2.73E-08,2.582454545
6385,0.549494949,0.636363636,2.76E-08,2.582454545
6386,0.555959596,0.636363636,2.80E-08,2.582454545
6387,0.562424242,0.636363636,2.83E-08,2.582454545
6388,0.568888889,0.636363636,2.87E-08,2.582454545
6389,0.575353535,0.636363636,2.90E-08,2.582454545
6390,0.581818182,0.636363636,2.94E-08,2.582454545
6391,0.588282828,0.636363636,2.98E-08,2.582454545
6392,0.594747475,0.636363636,3.02E-08,2.582454545
6393,0.601212121,0.636363636,3.06E-08,2.582454545
6394,0.607676768,0.636363636,3.10E-08,2.582454545
6395,0.614141414,0.636363636,3.14E-08,2.582454545
6396,0.620606061,0.636363636,3.19E-08,2.582454545
6397,0.627070707,0.636363636,3.23E-08,2.582454545
6398,0.633535354,0.636363636,3.28E-08,2.582454545
6399,0.64,0.636363636,3.33E-08,2.582454545
6400,0,0.646464646,1.45E-08,2.562191919
6401,0.006464646,0.646464646,1.46E-08,2.562191919
6402,0.012929293,0.646464646,1.47E-08,2.562191919
6403,0.019393939,0.646464646,1.48E-08,2.562191919
6404,0.025858586,0.646464646,1.48E-08,2.562191919
6405,0.032323232,0.646464646,1.49E-08,2.562191919
6406,0.038787879,0.646464646,1.50E-08,2.562191919
6407,0.045252525,0.646464646,1.51E-08,2.562191919
6408,0.051717172,0.646464646,1.52E-08,2.562191919
6409,0.058181818,0.646464646,1.53E-08,2.562191919
6410,0.064646465,0.646464646,1.53E-08,2.562191919
6411,0.071111111,0.646464646,1.54E-08,2.562191919
6412,0.077575758,0.646464646,1.55E-08,2.562191919
6413,0.084040404,0.646464646,1.56E-08,2.562191919
6414,0.090505051,0.646464646,1.57E-08,2.562191919
6415,0.096969697,0.646464646,1.58E-08,2.562191919
6416,0.103434343,0.646464646,1.59E-08,2.562191919
6417,0.10989899,0.646464646,1.60E-08,2.562191919
6418,0.116363636,0.646464646,1.61E-08,2.562191919
6419,0.122828283,0.646464646,1.62E-08,2.562191919
6420,0.129292929,0.646464646,1.63E-08,2.562191919
6421,0.135757576,0.646464646,1.64E-08,2.562191919
6422,0.142222222,0.646464646,1.65E-08,2.562191919
6423,0.148686869,0.646464646,1.66E-08,2.562191919
6424,0.155151515,0.646464646,1.67E-08,2.562191919
6425,0.161616162,0.646464646,1.68E-08,2.562191919
6426,0.168080808,0.646464646,1.69E-08,2.562191919
6427,0.174545455,0.646464646,1.70E-08,2.562191919
6428,0.181010101,0.646464646,1.71E-08,2.562191919
6429,0.187474747,0.646464646,1.72E-08,2.562191919
6430,0.193939394,0.646464646,1.73E-08,2.562191919
6431,0.20040404,0.646464646,1.75E-08,2.562191919
6432,0.206868687,0.646464646,1.76E-08,2.562191919
6433,0.213333333,0.646464646,1.77E-08,2.562191919
6434,0.21979798,0.646464646,1.78E-08,2.562191919
6435,0.226262626,0.646464646,1.79E-08,2.562191919
6436,0.232727273,0.646464646,1.81E-08,2.562191919
6437,0.239191919,0.646464646,1.82E-08,2.562191919
6438,0.245656566,0.646464646,1.83E-08,2.562191919
6439,0.252121212,0.646464646,1.84E-08,2.562191919
6440,0.258585859,0.646464646,1.86E-08,2.562191919
6441,0.265050505,0.646464646,1.87E-08,2.562191919
6442,0.271515152,0.646464646,1.88E-08,2.562191919
6443,0.277979798,0.646464646,1.90E-08,2.562191919
6444,0.284444444,0.646464646,1.91E-08,2.562191919
6445,0.290909091,0.646464646,1.93E-08,2.562191919
6446,0.297373737,0.646464646,1.94E-08,2.562191919
6447,0.303838384,0.646464646,1.96E-08,2.562191919
6448,0.31030303,0.646464646,1.97E-08,2.562191919
6449,0.316767677,0.646464646,1.99E-08,2.562191919
6450,0.323232323,0.646464646,2.00E-08,2.562191919
6451,0.32969697,0.646464646,2.02E-08,2.562191919
6452,0.336161616,0.646464646,2.03E-08,2.562191919
6453,0.342626263,0.646464646,2.05E-08,2.562191919
6454,0.349090909,0.646464646,2.07E-08,2.562191919
6455,0.355555556,0.646464646,2.08E-08,2.562191919
6456,0.362020202,0.646464646,2.10E-08,2.562191919
6457,0.368484848,0.646464646,2.12E-08,2.562191919
6458,0.374949495,0.646464646,2.14E-08,2.562191919
6459,0.381414141,0.646464646,2.15E-08,2.562191919
6460,0.387878788,0.646464646,2.17E-08,2.562191919
6461,0.394343434,0.646464646,2.19E-08,2.562191919
6462,0.400808081,0.646464646,2.21E-08,2.562191919
6463,0.407272727,0.646464646,2.23E-08,2.562191919
6464,0.413737374,0.646464646,2.25E-08,2.562191919
6465,0.42020202,0.646464646,2.27E-08,2.562191919
6466,0.426666667,0.646464646,2.29E-08,2.562191919
6467,0.433131313,0.646464646,2.31E-08,2.562191919
6468,0.43959596,0.646464646,2.34E-08,2.562191919
6469,0.446060606,0.646464646,2.36E-08,2.562191919
6470,0.452525253,0.646464646,2.38E-08,2.562191919
6471,0.458989899,0.646464646,2.40E-08,2.562191919
6472,0.465454545,0.646464646,2.43E-08,2.562191919
6473,0.471919192,0.646464646,2.45E-08,2.562191919
6474,0.478383838,0.646464646,2.48E-08,2.562191919
6475,0.484848485,0.646464646,2.50E-08,2.562191919
6476,0.491313131,0.646464646,2.53E-08,2.562191919
6477,0.497777778,0.646464646,2.56E-08,2.562191919
6478,0.504242424,0.646464646,2.58E-08,2.562191919
6479,0.510707071,0.646464646,2.61E-08,2.562191919
6480,0.517171717,0.646464646,2.64E-08,2.562191919
6481,0.523636364,0.646464646,2.67E-08,2.562191919
6482,0.53010101,0.646464646,2.70E-08,2.562191919
6483,0.536565657,0.646464646,2.73E-08,2.562191919
6484,0.543030303,0.646464646,2.76E-08,2.562191919
6485,0.549494949,0.646464646,2.79E-08,2.562191919
6486,0.555959596,0.646464646,2.83E-08,2.562191919
6487,0.562424242,0.646464646,2.86E-08,2.562191919
6488,0.568888889,0.646464646,2.90E-08,2.562191919
6489,0.575353535,0.646464646,2.93E-08,2.562191919
6490,0.581818182,0.646464646,2.97E-08,2.562191919
6491,0.588282828,0.646464646,3.01E-08,2.562191919
6492,0.594747475,0.646464646,3.05E-08,2.562191919
6493,0.601212121,0.646464646,3.09E-08,2.562191919
6494,0.607676768,0.646464646,3.13E-08,2.562191919
6495,0.614141414,0.646464646,3.17E-08,2.562191919
6496,0.620606061,0.646464646,3.22E-08,2.562191919
6497,0.627070707,0.646464646,3.26E-08,2.562191919
6498,0.633535354,0.646464646,3.31E-08,2.562191919
6499,0.64,0.646464646,3.36E-08,2.562191919
6500,0,0.656565657,1.48E-08,2.541929293
6501,0.006464646,0.656565657,1.48E-08,2.541929293
6502,0.012929293,0.656565657,1.49E-08,2.541929293
6503,0.019393939,0.656565657,1.50E-08,2.541929293
6504,0.025858586,0.656565657,1.51E-08,2.541929293
6505,0.032323232,0.656565657,1.52E-08,2.541929293
6506,0.038787879,0.656565657,1.52E-08,2.541929293
6507,0.045252525,0.656565657,1.53E-08,2.541929293
6508,0.051717172,0.656565657,1.54E-08,2.541929293
6509,0.058181818,0.656565657,1.55E-08,2.541929293
6510,0.064646465,0.656565657,1.56E-08,2.541929293
6511,0.071111111,0.656565657,1.57E-08,2.541929293
6512,0.077575758,0.656565657,1.58E-08,2.541929293
6513,0.084040404,0.656565657,1.58E-08,2.541929293
6514,0.090505051,0.656565657,1.59E-08,2.541929293
6515,0.096969697,0.656565657,1.60E-08,2.541929293
6516,0.103434343,0.656565657,1.61E-08,2.541929293
6517,0.10989899,0.656565657,1.62E-08,2.541929293
6518,0.116363636,0.656565657,1.63E-08,2.541929293
6519,0.122828283,0.656565657,1.64E-08,2.541929293
6520,0.129292929,0.656565657,1.65E-08,2.541929293
6521,0.135757576,0.656565657,1.66E-08,2.541929293
6522,0.142222222,0.656565657,1.67E-08,2.541929293
6523,0.148686869,0.656565657,1.68E-08,2.541929293
6524,0.155151515,0.656565657,1.69E-08,2.541929293
6525,0.161616162,0.656565657,1.70E-08,2.541929293
6526,0.168080808,0.656565657,1.71E-08,2.541929293
6527,0.174545455,0.656565657,1.72E-08,2.541929293
6528,0.181010101,0.656565657,1.74E-08,2.541929293
6529,0.187474747,0.656565657,1.75E-08,2.541929293
6530,0.193939394,0.656565657,1.76E-08,2.541929293
6531,0.20040404,0.656565657,1.77E-08,2.541929293
6532,0.206868687,0.656565657,1.78E-08,2.541929293
6533,0.213333333,0.656565657,1.79E-08,2.541929293
6534,0.21979798,0.656565657,1.81E-08,2.541929293
6535,0.226262626,0.656565657,1.82E-08,2.541929293
6536,0.232727273,0.656565657,1.83E-08,2.541929293
6537,0.239191919,0.656565657,1.84E-08,2.541929293
6538,0.245656566,0.656565657,1.86E-08,2.541929293
6539,0.252121212,0.656565657,1.87E-08,2.541929293
6540,0.258585859,0.656565657,1.88E-08,2.541929293
6541,0.265050505,0.656565657,1.90E-08,2.541929293
6542,0.271515152,0.656565657,1.91E-08,2.541929293
6543,0.277979798,0.656565657,1.92E-08,2.541929293
6544,0.284444444,0.656565657,1.94E-08,2.541929293
6545,0.290909091,0.656565657,1.95E-08,2.541929293
6546,0.297373737,0.656565657,1.97E-08,2.541929293
6547,0.303838384,0.656565657,1.98E-08,2.541929293
6548,0.31030303,0.656565657,2.00E-08,2.541929293
6549,0.316767677,0.656565657,2.01E-08,2.541929293
6550,0.323232323,0.656565657,2.03E-08,2.541929293
6551,0.32969697,0.656565657,2.04E-08,2.541929293
6552,0.336161616,0.656565657,2.06E-08,2.541929293
6553,0.342626263,0.656565657,2.08E-08,2.541929293
6554,0.349090909,0.656565657,2.09E-08,2.541929293
6555,0.355555556,0.656565657,2.11E-08,2.541929293
6556,0.362020202,0.656565657,2.13E-08,2.541929293
6557,0.368484848,0.656565657,2.14E-08,2.541929293
6558,0.374949495,0.656565657,2.16E-08,2.541929293
6559,0.381414141,0.656565657,2.18E-08,2.541929293
6560,0.387878788,0.656565657,2.20E-08,2.541929293
6561,0.394343434,0.656565657,2.22E-08,2.541929293
6562,0.400808081,0.656565657,2.24E-08,2.541929293
6563,0.407272727,0.656565657,2.26E-08,2.541929293
6564,0.413737374,0.656565657,2.28E-08,2.541929293
6565,0.42020202,0.656565657,2.30E-08,2.541929293
6566,0.426666667,0.656565657,2.32E-08,2.541929293
6567,0.433131313,0.656565657,2.34E-08,2.541929293
6568,0.43959596,0.656565657,2.36E-08,2.541929293
6569,0.446060606,0.656565657,2.39E-08,2.541929293
6570,0.452525253,0.656565657,2.41E-08,2.541929293
6571,0.458989899,0.656565657,2.43E-08,2.541929293
6572,0.465454545,0.656565657,2.46E-08,2.541929293
6573,0.471919192,0.656565657,2.48E-08,2.541929293
6574,0.478383838,0.656565657,2.51E-08,2.541929293
6575,0.484848485,0.656565657,2.53E-08,2.541929293
6576,0.491313131,0.656565657,2.56E-08,2.541929293
6577,0.497777778,0.656565657,2.58E-08,2.541929293
6578,0.504242424,0.656565657,2.61E-08,2.541929293
6579,0.510707071,0.656565657,2.64E-08,2.541929293
6580,0.517171717,0.656565657,2.67E-08,2.541929293
6581,0.523636364,0.656565657,2.70E-08,2.541929293
6582,0.53010101,0.656565657,2.73E-08,2.541929293
6583,0.536565657,0.656565657,2.76E-08,2.541929293
6584,0.543030303,0.656565657,2.79E-08,2.541929293
6585,0.549494949,0.656565657,2.82E-08,2.541929293
6586,0.555959596,0.656565657,2.86E-08,2.541929293
6587,0.562424242,0.656565657,2.89E-08,2.541929293
6588,0.568888889,0.656565657,2.93E-08,2.541929293
6589,0.575353535,0.656565657,2.96E-08,2.541929293
6590,0.581818182,0.656565657,3.00E-08,2.541929293
6591,0.588282828,0.656565657,3.04E-08,2.541929293
6592,0.594747475,0.656565657,3.08E-08,2.541929293
6593,0.601212121,0.656565657,3.12E-08,2.541929293
6594,0.607676768,0.656565657,3.16E-08,2.541929293
6595,0.614141414,0.656565657,3.20E-08,2.541929293
6596,0.620606061,0.656565657,3.25E-08,2.541929293
6597,0.627070707,0.656565657,3.29E-08,2.541929293
6598,0.633535354,0.656565657,3.34E-08,2.541929293
6599,0.64,0.656565657,3.39E-08,2.541929293
6600,0,0.666666667,1.50E-08,2.521666667
6601,0.006464646,0.666666667,1.51E-08,2.521666667
6602,0.012929293,0.666666667,1.51E-08,2.521666667
6603,0.019393939,0.666666667,1.52E-08,2.521666667
6604,0.025858586,0.666666667,1.53E-08,2.521666667
6605,0.032323232,0.666666667,1.54E-08,2.521666667
6606,0.038787879,0.666666667,1.55E-08,2.521666667
6607,0.045252525,0.666666667,1.56E-08,2.521666667
6608,0.051717172,0.666666667,1.56E-08,2.521666667
6609,0.058181818,0.666666667,1.57E-08,2.521666667
6610,0.064646465,0.666666667,1.58E-08,2.521666667
6611,0.071111111,0.666666667,1.59E-08,2.521666667
6612,0.077575758,0.666666667,1.60E-08,2.521666667
6613,0.084040404,0.666666667,1.61E-08,2.521666667
6614,0.090505051,0.666666667,1.62E-08,2.521666667
6615,0.096969697,0.666666667,1.63E-08,2.521666667
6616,0.103434343,0.666666667,1.64E-08,2.521666667
6617,0.10989899,0.666666667,1.65E-08,2.521666667
6618,0.116363636,0.666666667,1.66E-08,2.521666667
6619,0.122828283,0.666666667,1.67E-08,2.521666667
6620,0.129292929,0.666666667,1.68E-08,2.521666667
6621,0.135757576,0.666666667,1.69E-08,2.521666667
6622,0.142222222,0.666666667,1.70E-08,2.521666667
6623,0.148686869,0.666666667,1.71E-08,2.521666667
6624,0.155151515,0.666666667,1.72E-08,2.521666667
6625,0.161616162,0.666666667,1.73E-08,2.521666667
6626,0.168080808,0.666666667,1.74E-08,2.521666667
6627,0.174545455,0.666666667,1.75E-08,2.521666667
6628,0.181010101,0.666666667,1.76E-08,2.521666667
6629,0.187474747,0.666666667,1.77E-08,2.521666667
6630,0.193939394,0.666666667,1.78E-08,2.521666667
6631,0.20040404,0.666666667,1.79E-08,2.521666667
6632,0.206868687,0.666666667,1.81E-08,2.521666667
6633,0.213333333,0.666666667,1.82E-08,2.521666667
6634,0.21979798,0.666666667,1.83E-08,2.521666667
6635,0.226262626,0.666666667,1.84E-08,2.521666667
6636,0.232727273,0.666666667,1.86E-08,2.521666667
6637,0.239191919,0.666666667,1.87E-08,2.521666667
6638,0.245656566,0.666666667,1.88E-08,2.521666667
6639,0.252121212,0.666666667,1.89E-08,2.521666667
6640,0.258585859,0.666666667,1.91E-08,2.521666667
6641,0.265050505,0.666666667,1.92E-08,2.521666667
6642,0.271515152,0.666666667,1.93E-08,2.521666667
6643,0.277979798,0.666666667,1.95E-08,2.521666667
6644,0.284444444,0.666666667,1.96E-08,2.521666667
6645,0.290909091,0.666666667,1.98E-08,2.521666667
6646,0.297373737,0.666666667,1.99E-08,2.521666667
6647,0.303838384,0.666666667,2.01E-08,2.521666667
6648,0.31030303,0.666666667,2.02E-08,2.521666667
6649,0.316767677,0.666666667,2.04E-08,2.521666667
6650,0.323232323,0.666666667,2.05E-08,2.521666667
6651,0.32969697,0.666666667,2.07E-08,2.521666667
6652,0.336161616,0.666666667,2.09E-08,2.521666667
6653,0.342626263,0.666666667,2.10E-08,2.521666667
6654,0.349090909,0.666666667,2.12E-08,2.521666667
6655,0.355555556,0.666666667,2.14E-08,2.521666667
6656,0.362020202,0.666666667,2.15E-08,2.521666667
6657,0.368484848,0.666666667,2.17E-08,2.521666667
6658,0.374949495,0.666666667,2.19E-08,2.521666667
6659,0.381414141,0.666666667,2.21E-08,2.521666667
6660,0.387878788,0.666666667,2.23E-08,2.521666667
6661,0.394343434,0.666666667,2.25E-08,2.521666667
6662,0.400808081,0.666666667,2.26E-08,2.521666667
6663,0.407272727,0.666666667,2.28E-08,2.521666667
6664,0.413737374,0.666666667,2.31E-08,2.521666667
6665,0.42020202,0.666666667,2.33E-08,2.521666667
6666,0.426666667,0.666666667,2.35E-08,2.521666667
6667,0.433131313,0.666666667,2.37E-08,2.521666667
6668,0.43959596,0.666666667,2.39E-08,2.521666667
6669,0.446060606,0.666666667,2.41E-08,2.521666667
6670,0.452525253,0.666666667,2.44E-08,2.521666667
6671,0.458989899,0.666666667,2.46E-08,2.521666667
6672,0.465454545,0.666666667,2.48E-08,2.521666667
6673,0.471919192,0.666666667,2.51E-08,2.521666667
6674,0.478383838,0.666666667,2.53E-08,2.521666667
6675,0.484848485,0.666666667,2.56E-08,2.521666667
6676,0.491313131,0.666666667,2.58E-08,2.521666667
6677,0.497777778,0.666666667,2.61E-08,2.521666667
6678,0.504242424,0.666666667,2.64E-08,2.521666667
6679,0.510707071,0.666666667,2.67E-08,2.521666667
6680,0.517171717,0.666666667,2.70E-08,2.521666667
6681,0.523636364,0.666666667,2.73E-08,2.521666667
6682,0.53010101,0.666666667,2.76E-08,2.521666667
6683,0.536565657,0.666666667,2.79E-08,2.521666667
6684,0.543030303,0.666666667,2.82E-08,2.521666667
6685,0.549494949,0.666666667,2.85E-08,2.521666667
6686,0.555959596,0.666666667,2.88E-08,2.521666667
6687,0.562424242,0.666666667,2.92E-08,2.521666667
6688,0.568888889,0.666666667,2.95E-08,2.521666667
6689,0.575353535,0.666666667,2.99E-08,2.521666667
6690,0.581818182,0.666666667,3.03E-08,2.521666667
6691,0.588282828,0.666666667,3.07E-08,2.521666667
6692,0.594747475,0.666666667,3.11E-08,2.521666667
6693,0.601212121,0.666666667,3.15E-08,2.521666667
6694,0.607676768,0.666666667,3.19E-08,2.521666667
6695,0.614141414,0.666666667,3.23E-08,2.521666667
6696,0.620606061,0.666666667,3.27E-08,2.521666667
6697,0.627070707,0.666666667,3.32E-08,2.521666667
6698,0.633535354,0.666666667,3.37E-08,2.521666667
6699,0.64,0.666666667,3.42E-08,2.521666667
6700,0,0.676767677,1.52E-08,2.50140404
6701,0.006464646,0.676767677,1.53E-08,2.50140404
6702,0.012929293,0.676767677,1.54E-08,2.50140404
6703,0.019393939,0.676767677,1.54E-08,2.50140404
6704,0.025858586,0.676767677,1.55E-08,2.50140404
6705,0.032323232,0.676767677,1.56E-08,2.50140404
6706,0.038787879,0.676767677,1.57E-08,2.50140404
6707,0.045252525,0.676767677,1.58E-08,2.50140404
6708,0.051717172,0.676767677,1.59E-08,2.50140404
6709,0.058181818,0.676767677,1.60E-08,2.50140404
6710,0.064646465,0.676767677,1.60E-08,2.50140404
6711,0.071111111,0.676767677,1.61E-08,2.50140404
6712,0.077575758,0.676767677,1.62E-08,2.50140404
6713,0.084040404,0.676767677,1.63E-08,2.50140404
6714,0.090505051,0.676767677,1.64E-08,2.50140404
6715,0.096969697,0.676767677,1.65E-08,2.50140404
6716,0.103434343,0.676767677,1.66E-08,2.50140404
6717,0.10989899,0.676767677,1.67E-08,2.50140404
6718,0.116363636,0.676767677,1.68E-08,2.50140404
6719,0.122828283,0.676767677,1.69E-08,2.50140404
6720,0.129292929,0.676767677,1.70E-08,2.50140404
6721,0.135757576,0.676767677,1.71E-08,2.50140404
6722,0.142222222,0.676767677,1.72E-08,2.50140404
6723,0.148686869,0.676767677,1.73E-08,2.50140404
6724,0.155151515,0.676767677,1.74E-08,2.50140404
6725,0.161616162,0.676767677,1.75E-08,2.50140404
6726,0.168080808,0.676767677,1.76E-08,2.50140404
