dS,R,Seq,cidx,a,da,dai,dap
39.18543709,-0.189623925,1.037715543,0.838967794,0.011366273,4.47E-06,7.46E-16,4.47E-06
13.57711542,-0.110786157,0.645177035,0.568313663,0.015219044,9.34E-07,2.82E-16,9.34E-07
68.45689138,-0.197281456,0.544716943,0.716743349,0.012802561,1.39E-05,5.02E-16,1.39E-05
77.59791958,0.137039408,0.854654931,0.00240048,0.008229646,1.77E-05,4.07E-18,1.77E-05
83.74794959,0.300458092,0.977067413,0.263252651,0.00164833,5.21E-06,1.11E-14,5.21E-06
24.75135027,-0.196411282,1.834326865,0.820564113,0.000904181,1.81E-07,1.15E-13,1.81E-07
52.62812563,0.275397079,1.185057011,0.00680136,0.014954991,1.66E-05,3.49E-18,1.66E-05
62.15563113,-0.160386077,1.491274255,0.121424285,0.018407682,1.72E-05,4.11E-17,1.72E-05
18.73574715,0.560814163,1.156035207,0.815763153,0.017431486,3.81E-06,3.08E-16,3.81E-06
66.39007802,0.186639328,1.77405081,0.275255051,0.00034807,2.61E-13,2.61E-13,7.33E-07
30.73334667,0.007383477,0.068833767,0.324264853,0.005569114,2.04E-06,1.20E-15,2.04E-06
36.12722545,-0.048133627,1.419835967,0.888377676,0.011662332,4.98E-06,7.50E-16,4.98E-06
21.9619924,-0.083984797,1.821676335,0.163032607,0.007553511,1.24E-06,3.28E-16,1.24E-06
9.712342468,0.22040208,0.395143029,0.49769954,0.004244849,2.17E-07,3.17E-15,2.17E-07
3.780756151,0.50494899,1.25575115,0.544508902,0.012666533,1.36E-07,3.90E-16,1.36E-07
24.36487297,0.236587317,1.185429086,0.224044809,0.001032206,3.25E-07,2.41E-14,3.25E-07
61.36587317,0.027571514,1.814234847,0.978995799,0.006297259,8.33E-06,2.83E-15,8.33E-06
75.12782557,0.387823565,0.737823565,0.25805161,0.006921384,1.74E-05,6.19E-16,1.74E-05
56.94658932,0.116329266,0.734474895,0.888177636,0.014690938,1.68E-05,4.73E-16,1.68E-05
52.5105021,0.570212042,1.64084817,0.170634127,0.018139628,2.70E-05,5.95E-17,2.70E-05
33.99319864,0.209437888,1.19845169,0.419083817,0.014202841,6.70E-06,2.39E-16,6.70E-06
82.60532106,0.06324865,1.547457491,0.815163033,0.006681336,1.56E-05,2.10E-15,1.56E-05
6.586917383,-0.029685937,1.70410082,0.548509702,0.004584917,9.26E-08,3.00E-15,9.26E-08
0,0.154964993,0.697639528,0.393878776,0.013706741,0,2.41E-16,0
63.48309662,0.386083217,0.088181636,0.50690138,0.005981196,1.11E-05,1.63E-15,1.11E-05
5.024204841,0.060638128,0.165945189,0.464092819,0.017963593,2.18E-07,1.65E-16,2.18E-07
48.83056611,0.146959392,0.371330266,0.121824365,0.014242849,1.26E-05,6.90E-17,1.26E-05
2.822964593,0.194470894,0.659315863,0.648529706,0.001840368,9.92E-09,2.20E-14,9.92E-09
33.85877175,0.582742549,0.237011402,0.198639728,0.012378476,8.55E-06,1.49E-16,8.55E-06
12.50170034,0.235021004,1.097247449,0.24924985,0.016359272,1.22E-06,1.07E-16,1.22E-06
57.60192038,-0.028119624,0.213570714,0.056211242,0.013462693,1.40E-05,3.56E-17,1.40E-05
69.73394679,-0.052832567,1.631918384,0.73754751,0.010378076,1.50E-05,7.86E-16,1.50E-05
7.964792959,-0.101388278,1.471926385,0.99859972,0.008893779,2.15E-07,1.45E-15,2.15E-07
42.88217644,0.214658932,1.424672935,0.267453491,0.012422484,9.14E-06,1.99E-16,9.14E-06
29.22104421,0.510170034,1.508017604,0.307661532,0.004796959,2.46E-06,1.54E-15,2.46E-06
10.13242649,0.101884377,1.258727746,0.206641328,0.002960592,1.54E-07,2.71E-15,1.54E-07
41.47069414,0.530358072,1.295935187,0.596119224,0.009145829,8.77E-06,8.18E-16,8.77E-06
0.201640328,-0.208593719,1.791538308,0.649129826,0.004732947,1.11E-10,3.33E-15,1.11E-10
74.37167433,0.182114423,1.154174835,0.948389678,0.006609322,1.38E-05,2.49E-15,1.38E-05
48.74654931,0.534534907,1.488669734,0.457891578,0.018075615,2.24E-05,1.61E-16,2.24E-05
54.02280456,0.399831966,1.791910382,0.068613723,0.000288058,9.49E-14,9.49E-14,5.03E-07
70.12042408,-0.204764953,0.702104421,0.278855771,0.014890978,1.65E-05,1.44E-16,1.65E-05
26.95259052,-0.191886377,1.566433287,0.49009802,0.017011402,3.24E-06,1.94E-16,3.24E-06
14.5685137,0.275223045,0.209477896,0.674134827,0.001044209,1.31E-07,7.10E-14,1.31E-07
74.50610122,0.558203641,0.487045409,0.453690738,0.003068614,9.79E-06,5.53E-15,9.79E-06
65.95319064,0.213092619,0.216547309,0.903180636,0.018627726,2.95E-05,2.99E-16,2.95E-05
28.28005601,-0.176745349,1.806421284,0.817163433,0.013202641,2.87E-06,5.38E-16,2.87E-06
32.68253651,0.386605321,0.077019404,0.863772755,0.003492699,1.97E-06,8.13E-15,1.97E-06
9.107421484,-0.09025005,1.705961192,0.140428086,0.001896379,6.70E-08,4.48E-15,6.70E-08
36.16083217,0.406619324,0.209105821,0.155431086,0.015683137,9.76E-06,7.26E-17,9.76E-06
74.17003401,0.091790358,1.587641528,0.50530106,0.00829766,1.59E-05,8.43E-16,1.59E-05
4.856171234,-0.088335667,0.437559512,0.330466093,0.008713743,8.61E-08,5.00E-16,8.61E-08
31.75835167,0.468575715,0.594202841,0.701940388,0.009337868,5.07E-06,9.24E-16,5.07E-06
6.855771154,0.433246649,0.023812763,0.514902981,0.007317463,2.27E-07,1.10E-15,2.27E-07
82.73974795,0.357541508,0.643316663,0.034806961,0.017703541,4.83E-05,1.28E-17,4.83E-05
79.26145229,0.005295059,1.146733347,0.907381476,0.004212843,9.10E-06,5.87E-15,9.10E-06
24.26405281,0.379469894,1.841396279,0.701340268,0.014738948,4.29E-06,3.71E-16,4.29E-06
82.62212442,0.461092218,0.500440088,0.307061412,0.01559912,4.76E-05,1.45E-16,4.76E-05
82.80696139,0.638433687,1.607733547,0.341868374,0.014654931,5.71E-05,1.83E-16,5.71E-05
42.32766553,0.209611922,0.347889578,0.035607121,2.80E-05,5.21E-12,5.21E-12,3.14E-08
82.00040008,0.177763553,0.186409282,0.452090418,0.016231246,3.79E-05,1.97E-16,3.79E-05
9.49389878,0.620334067,0.26380076,0.038207642,0.019467894,1.30E-06,1.16E-17,1.30E-06
77.04340868,0.184724945,1.055203041,0.379075815,0.006685337,1.49E-05,9.74E-16,1.49E-05
26.90218044,0.306897379,1.16980196,0.673134627,0.016791358,5.48E-06,2.74E-16,5.48E-06
44.98259652,0.163144629,0.818563713,0.99239848,0.010686137,8.36E-06,9.98E-16,8.36E-06
11.74554911,0.04984797,1.142268454,0.875775155,0.005137027,3.27E-07,3.81E-15,3.27E-07
82.06761352,0.219531906,1.470066013,0.090018004,0.008833767,2.23E-05,1.32E-16,2.23E-05
63.23104621,0.618419684,0.75345069,0.712342468,0.01575115,3.59E-05,3.30E-16,3.59E-05
29.37227445,0.119635927,1.008321664,0.917583517,0.012862573,4.37E-06,6.37E-16,4.37E-06
74.74134827,0.292626525,0.191618324,0.773954791,0.005797159,1.34E-05,2.64E-15,1.34E-05
74.59011802,0.187335467,0.34640128,0.935587117,0.005193039,1.11E-05,3.98E-15,1.11E-05
70.01960392,0.144174835,0.280916183,0.850770154,0.003580716,6.80E-06,7.62E-15,6.80E-06
10.88857772,-0.217121424,0.170038008,0.389477896,0.006569314,2.40E-07,1.04E-15,2.40E-07
19.34066813,0.463354671,0.969625925,0.99479896,0.009761952,2.09E-06,1.20E-15,2.09E-06
44.44488898,0.286709342,1.064132827,0.027405481,0.019767954,1.59E-05,8.05E-18,1.59E-05
64.0040008,0.507211442,0.971858372,0.059411882,0.002896579,6.57E-06,8.13E-16,6.57E-06
63.46629326,-0.083462693,1.711914383,0.334466893,0.004932987,6.00E-06,1.58E-15,6.00E-06
25.35627125,-0.034906981,0.872514503,0.887177435,0.003004601,7.53E-07,1.13E-14,7.53E-07
71.46469294,0.628339668,0.601644329,0.662932587,0.00970194,2.92E-05,8.09E-16,2.92E-05
17.4754951,0.524092819,0.655223045,0.788157632,0.016111222,2.97E-06,3.49E-16,2.97E-06
29.20424085,-0.200588118,1.246821364,0.73854771,0.015331066,3.37E-06,3.61E-16,3.37E-06
54.03960792,0.061508302,0.242964593,0.408281656,0.019719944,1.94E-05,1.21E-16,1.94E-05
78.85817163,-0.21155231,1.514714943,0.084616923,0.014022805,1.92E-05,4.94E-17,1.92E-05
53.16583317,0.291234247,1.730146029,0.313262653,0.003216643,4.14E-06,3.48E-15,4.14E-06
36.49689938,0.396873375,0.326309262,0.329465893,0.008077616,5.32E-06,5.80E-16,5.32E-06
55.93838768,-0.098255651,1.134454891,0.471694339,0.006209242,5.73E-06,1.40E-15,5.73E-06
70.87657532,0.458133627,0.397375475,0.814762953,0.017027405,3.87E-05,3.23E-16,3.87E-05
15.07261452,0.093008602,1.52624925,0.99139828,0.014926985,1.43E-06,5.11E-16,1.43E-06
74.79175835,0.116155231,0.526113223,0.096419284,0.006617323,1.33E-05,2.53E-16,1.33E-05
21.70994199,-0.048829766,1.859255851,0.828565713,0.01994799,3.18E-06,2.39E-16,3.18E-06
2.167633527,-0.103824765,1.366257251,0.23964793,0.010794159,2.29E-08,2.36E-16,2.29E-08
69.96919384,0.350580116,0.687221444,0.164632927,0.014522905,2.93E-05,8.96E-17,2.93E-05
39.0510102,0.117721544,1.669125825,0.913982797,0.019603921,1.09E-05,2.73E-16,1.09E-05
2.369273855,-0.030556111,1.353234647,0.775355071,0.008425685,2.44E-08,1.25E-15,2.44E-08
45.21784357,-0.008627726,0.977811562,0.776955391,0.010974195,7.67E-06,7.41E-16,7.67E-06
6.385277055,0.393392679,1.732378476,0.884176835,0.012730546,3.20E-07,6.26E-16,3.20E-07
12.31686337,0.106583317,1.71675135,0.867573515,0.017659532,1.16E-06,3.19E-16,1.16E-06
3.663132627,0.461440288,0.11125025,0.00220044,0.017575515,1.65E-07,8.18E-19,1.65E-07
45.45309062,0.067425485,0.935023005,0.364072815,0.01230246,9.11E-06,2.76E-16,9.11E-06
11.29185837,0.619811962,1.308585717,0.274254851,0.010634127,1.03E-06,2.78E-16,1.03E-06
34.9509902,0.319775955,1.613314663,0.363872775,0.000788158,5.29E-07,6.73E-14,5.29E-07
1.579515903,-0.158819764,0.809261852,0.478895779,0.014010802,1.48E-08,2.80E-16,1.48E-08
76.10242048,-0.182140428,1.782608522,0.99519904,0.017015403,2.25E-05,3.95E-16,2.25E-05
77.32906581,0.361022204,0.482580516,0.048409682,0.002552511,7.11E-06,8.53E-16,7.11E-06
49.65393079,0.239719944,0.320728146,0.207641528,0.007805561,7.95E-06,3.91E-16,7.95E-06
47.48629726,0.331262252,0.568157632,0.230246049,0.014030806,1.36E-05,1.34E-16,1.36E-05
10.18283657,-0.110090018,0.413002601,0.324664933,0.001088218,4.76E-08,3.15E-14,4.76E-08
74.0860172,0.360674135,0.356075215,0.082816563,0.019571914,4.33E-05,2.48E-17,4.33E-05
29.82596519,0.489807962,1.617407481,0.196039208,0.000424085,1.25E-13,1.25E-13,2.64E-07
8.720944189,0.426111222,0.033486697,0.844168834,0.00494899,2.45E-07,3.96E-15,2.45E-07
2.402880576,0.429069814,1.206637327,0.457291458,0.003364673,1.58E-08,4.64E-15,1.58E-08
2.671734347,0.097359472,0.67085017,0.75335067,0.001740348,7.95E-09,2.86E-14,7.95E-09
10.87177435,0.05889778,0.833818764,0.646329266,0.0189998,9.57E-07,2.06E-16,9.57E-07
25.32266453,0.421238248,0.80740148,0.901980396,0.016875375,5.48E-06,3.64E-16,5.48E-06
16.11442288,0.544976995,0.099715943,0.519303861,0.004556911,8.13E-07,2.87E-15,8.13E-07
48.76335267,0.180374075,0.615411082,0.172634527,0.000364073,1.50E-13,1.50E-13,4.29E-07
60.94578916,-0.038735747,1.512110422,0.182236447,0.002220444,2.87E-06,4.24E-15,2.87E-06
68.35607121,0.200562112,1.376675335,0.276255251,0.01209842,2.09E-05,2.17E-16,2.09E-05
16.55131026,0.613546709,1.461880376,0.483696739,0.015787157,2.98E-06,2.23E-16,2.98E-06
30.96859372,-0.179355871,1.664660932,0.547909582,0.010570114,2.75E-06,5.63E-16,2.75E-06
36.14402881,0.095967193,0.474766953,0.336067213,0.017655531,8.48E-06,1.24E-16,8.48E-06
24.11282256,0.436379276,1.099479896,0.016403281,0.015995199,4.84E-06,7.36E-18,4.84E-06
4.73854771,0.04514903,0.675315063,0.921184237,0.014482897,1.58E-07,5.04E-16,1.58E-07
12.01440288,0.637389478,1.121804361,0.49429886,0.003324665,4.03E-07,5.13E-15,4.03E-07
41.43708742,-0.09059812,1.511366273,0.75475095,0.004780956,2.61E-06,3.79E-15,2.61E-06
43.90718144,-0.135325065,0.589737948,0.74634927,0.013178636,6.91E-06,4.93E-16,6.91E-06
41.70594119,-0.213292659,1.086085217,0.551510302,0.011538308,4.91E-06,4.76E-16,4.91E-06
59.93758752,0.047237447,1.489413883,0.486697339,0.012062412,1.47E-05,3.84E-16,1.47E-05
38.53010602,-0.228955791,0.393654731,0.156631326,0.005357071,2.03E-06,6.27E-16,2.03E-06
42.21004201,-0.227215443,1.565317063,0.940788158,0.019223845,7.89E-06,2.92E-16,7.89E-06
57.34986997,-0.014544909,1.323468694,0.350270054,0.002844569,3.37E-06,4.97E-15,3.37E-06
46.74694939,-0.032122424,1.559735947,0.320464093,0.011526305,8.18E-06,2.77E-16,8.18E-06
80.55531106,0.18959792,0.830842168,0.575715143,0.019871974,4.46E-05,1.67E-16,4.46E-05
69.58271654,-0.027945589,1.705217043,0.406681336,2.00E-05,1.17E-10,1.17E-10,4.77E-08
66.10442088,0.483368674,1.506529306,0.51030206,0.006265253,1.39E-05,1.49E-15,1.39E-05
38.07641528,-0.188405681,0.792518504,0.098219644,0.016223245,5.91E-06,4.29E-17,5.91E-06
33.13622725,0.033662733,0.180456091,0.437087417,0.015123025,6.01E-06,2.19E-16,6.01E-06
62.13882777,-0.096515303,1.659823965,0.070414083,0.013038608,1.39E-05,4.76E-17,1.39E-05
74.60692138,0.123116623,1.555271054,0.454290858,0.009541908,1.87E-05,5.73E-16,1.87E-05
28.4984997,0.055243049,0.365377075,0.897379476,0.00820164,2.61E-06,1.53E-15,2.61E-06
37.01780356,0.389041808,0.861724345,0.817963593,0.00044809,4.68E-13,4.68E-13,3.72E-07
60.72734547,0.30654931,0.16185237,0.134226845,0.006253251,9.92E-06,3.94E-16,9.92E-06
83.32786557,-0.022376475,1.428021604,0.058011602,0.01695139,3.47E-05,2.32E-17,3.47E-05
1.277055411,0.013474695,1.581316263,0.541108222,0.005517103,5.59E-09,2.04E-15,5.59E-09
44.79775955,0.109541908,1.563084617,0.924384877,0.006517303,5.06E-06,2.50E-15,5.06E-06
73.04420884,0.553852771,0.090786157,0.362872575,0.002412482,7.51E-06,7.16E-15,7.51E-06
14.06441288,0.483542709,1.772934587,0.322864573,0.006141228,7.73E-07,9.83E-16,7.73E-07
32.06081216,-0.160908182,0.80144829,0.00260052,0.006705341,1.98E-06,6.64E-18,1.98E-06
6.452490498,0.580654131,1.779631926,0.203440688,0.006933387,2.31E-07,4.86E-16,2.31E-07
28.76735347,0.302372474,0.046137227,0.176235247,0.008929786,3.45E-06,2.54E-16,3.45E-06
65.31466293,0.410970194,1.69145029,0.903980796,0.006377275,1.27E-05,2.55E-15,1.27E-05
22.65093019,0.253120624,0.103808762,0.306461292,0.005045009,1.25E-06,1.38E-15,1.25E-06
72.99379876,0.280792158,1.419463893,0.732946589,0.008361672,1.79E-05,1.20E-15,1.79E-05
76.47209442,0.406793359,0.681640328,0.169833967,0.015867173,3.95E-05,7.75E-17,3.95E-05
78.45489098,0.43289858,0.755311062,0.594118824,0.017223445,4.60E-05,2.30E-16,4.60E-05
0.890578116,0.434464893,1.502064413,0.451490298,0.008741748,6.11E-09,6.78E-16,6.11E-09
74.90938188,0.015563113,0.009673935,0.101220244,0.003040608,6.10E-06,1.26E-15,6.10E-06
6.318063613,0.08065213,0.921256251,0.160832166,0.001960392,4.33E-08,4.81E-15,4.33E-08
32.39687938,-0.206331266,1.340212042,0.141428286,0.009737948,2.65E-06,1.71E-16,2.65E-06
19.71034207,0.564294859,1.387837568,0.018803761,0.015387077,3.74E-06,9.12E-18,3.74E-06
38.9669934,-0.222342468,1.365141028,0.446689338,0.006013203,2.33E-06,1.42E-15,2.33E-06
21.30666133,-0.218513703,1.282168434,0.896579316,0.006969394,8.79E-07,2.12E-15,8.79E-07
56.54330866,0.096837367,0.140644129,0.104020804,0.011622324,1.32E-05,8.84E-17,1.32E-05
28.48169634,0.549327866,0.323704741,0.986397279,0.008481696,4.18E-06,1.57E-15,4.18E-06
25.87717544,0.259385877,0.351982396,0.154430886,0.01240248,3.71E-06,1.15E-16,3.71E-06
39.68953791,0.214832967,0.147341468,0.291458292,0.005609122,3.79E-06,1.06E-15,3.79E-06
45.1170234,0.050892178,0.997531506,0.126225245,0.017055411,1.20E-05,4.98E-17,1.20E-05
43.65513103,0.34274855,0.237383477,0.054210842,0.007733547,6.77E-06,1.04E-16,6.77E-06
6.603720744,0.582916583,0.872142428,0.456491298,0.005953191,2.10E-07,1.48E-15,2.10E-07
51.46869374,-0.103302661,0.800332066,0.00840168,0.001128226,1.00E-06,7.58E-16,1.00E-06
8.73774755,-0.127493499,1.316027205,0.797759552,0.005485097,1.56E-07,3.04E-15,1.56E-07
9.208241648,0.435335067,0.149573915,0.532306461,0.001268254,7.76E-08,3.80E-14,7.76E-08
26.78455691,0.007209442,0.08594919,0.223244649,0.009305861,2.54E-06,2.96E-16,2.54E-06
38.44608922,0.343966793,0.552530506,0.848169634,0.009273855,6.33E-06,1.13E-15,6.33E-06
73.02740548,0.443688738,1.515831166,0.74814963,0.010918184,2.67E-05,7.21E-16,2.67E-05
73.43068614,0.402442488,1.196963393,0.052610522,0.016395279,3.76E-05,2.25E-17,3.76E-05
71.3974795,0.477625525,0.675687137,0.430686137,0.002852571,7.66E-06,6.08E-15,7.66E-06
11.52710542,-0.193452691,0.881444289,0.909381876,0.019075815,7.44E-07,2.87E-16,7.44E-07
50.4604921,0.307593519,0.92534907,0.059011802,0.012338468,1.32E-05,4.45E-17,1.32E-05
26.9189838,0.372160432,0.778007602,0.24824965,0.003408682,1.33E-06,2.45E-15,1.33E-06
5.410682136,-0.093382677,1.824652931,0.882776555,0.018191638,2.06E-07,3.06E-16,2.06E-07
15.0390078,-0.089379876,1.177987598,0.520304061,0.000220044,1.23E-12,1.23E-12,2.31E-08
57.56831366,0.217443489,0.574854971,0.571914383,0.016843369,2.10E-05,2.31E-16,2.10E-05
6.704540908,0.347621524,0.093018604,0.365673135,0.003644729,1.05E-07,3.16E-15,1.05E-07
13.56031206,0.320124025,1.003856771,0.49029806,0.019487898,1.79E-06,1.48E-16,1.79E-06
51.28385677,-0.038213643,1.294818964,0.597919584,0.011030206,9.22E-06,5.64E-16,9.22E-06
70.67493499,0.219009802,1.692566513,0.441888378,0.000544109,1.28E-06,1.71E-13,1.28E-06
7.99839968,-0.115137027,0.191990398,0.24084817,0.019491898,4.37E-07,7.28E-17,4.37E-07
78.0180036,0.231540308,0.450582116,0.673334667,0.012458492,2.81E-05,4.98E-16,2.81E-05
23.89437888,-0.22530106,1.741308262,0.355071014,0.007189438,1.11E-06,7.89E-16,1.11E-06
67.59991998,0.518871774,0.411514303,0.202840568,0.011978396,2.75E-05,1.62E-16,2.75E-05
64.34006801,0.350754151,0.539135827,0.599319864,0.015327065,2.64E-05,2.93E-16,2.64E-05
66.28925785,0.478321664,1.120316063,0.127025405,0.004240848,9.64E-06,8.11E-16,9.64E-06
43.83996799,0.633038608,1.027297459,0.74494899,0.011858372,1.43E-05,6.08E-16,1.43E-05
47.53670734,-0.129059812,1.571642328,0.271654331,0.009253851,5.83E-06,3.64E-16,5.83E-06
6.620524105,0.443166633,0.281660332,0.361672334,0.00135227,4.50E-08,2.27E-14,4.50E-08
51.75435087,0.397569514,1.46225245,0.895379076,0.016591318,1.98E-05,3.73E-16,1.98E-05
18.14762953,-0.019069814,0.955487097,0.117023405,0.016563313,2.03E-06,4.90E-17,2.03E-06
37.15223045,0.359107822,0.20054811,0.938987798,0.016627325,1.04E-05,3.90E-16,1.04E-05
31.59031806,0.511040208,0.77279856,0.678135627,0.008609722,4.89E-06,1.05E-15,4.89E-06
76.30406081,0.261822364,1.68214843,0.894978996,0.006097219,1.43E-05,2.76E-15,1.43E-05
75.17823565,0.145219044,0.567413483,0.392078416,0.015155031,2.96E-05,1.96E-16,2.96E-05
8.200040008,0.324126825,0.461744349,0.314662933,0.000488098,1.52E-13,1.52E-13,2.32E-08
23.81036207,0.520612122,0.912326465,0.677935587,0.014294859,4.69E-06,3.81E-16,4.69E-06
58.79495899,0.512954591,1.258355671,0.841368274,0.012722545,2.23E-05,5.97E-16,2.23E-05
0.151230246,0.548283657,0.082972595,0.422884577,0.012258452,3.57E-10,3.23E-16,3.57E-10
81.0090018,0.318035607,1.775911182,0.671934387,0.008989798,2.39E-05,9.55E-16,2.39E-05
30.90138028,0.15305061,1.202916583,0.068813763,0.016531306,6.20E-06,2.89E-17,6.20E-06
55.90478096,-0.090424085,1.285517103,0.581316263,0.014330866,1.26E-05,3.25E-16,1.26E-05
3.192638528,-0.125405081,0.900792158,0.720744149,0.008005601,3.44E-08,1.29E-15,3.44E-08
2.587717544,0.566557311,0.494114823,1,0.014094819,8.04E-08,5.78E-16,8.04E-08
83.93278656,-0.047263453,1.154546909,0.458291658,0.007061412,1.49E-05,1.06E-15,1.49E-05
45.01620324,0.247377475,0.420072014,0.134626925,0.00184837,1.76E-06,4.52E-15,1.76E-06
24.46569314,0.101362272,1.352862573,0.924584917,0.003512703,9.25E-07,8.60E-15,9.25E-07
42.00840168,0.066207241,0.703592719,0.084216843,0.015835167,9.94E-06,3.86E-17,9.94E-06
30.43088618,-0.028989798,0.142876575,0.923584717,0.01009802,3.28E-06,1.04E-15,3.28E-06
73.6155231,0.061682336,1.378163633,0.801760352,0.011066213,2.01E-05,7.52E-16,2.01E-05
4.335267053,-0.205287057,0.812238448,0.515503101,0.014058812,8.99E-08,2.99E-16,8.99E-08
49.78835767,0.57665133,1.282540508,0.25785157,0.003072615,4.76E-06,3.14E-15,4.76E-06
31.5735147,0.588659732,0.048369674,0.307261452,0.006029206,3.89E-06,9.71E-16,3.89E-06
4.570514103,0.30219844,0.172642529,0.284256851,0.019095819,2.30E-07,8.95E-17,2.30E-07
47.92318464,0.249639928,0.604620924,0.371274255,0.017791558,1.61E-05,1.35E-16,1.61E-05
37.90838168,0.067773555,0.591226245,0.676535307,0.000928186,5.94E-07,9.02E-14,5.94E-07
21.81076215,0.4235007,0.355331066,0.210242048,0.009265853,2.39E-06,2.81E-16,2.39E-06
36.90018004,0.482672535,0.430862172,0.725945189,0.00234847,1.89E-06,1.51E-14,1.89E-06
3.847969594,-0.156557311,0.088925785,0.589717944,0.017879576,9.73E-08,2.12E-16,9.73E-08
56.67773555,0.34709942,0.804424885,0.337667534,0.00614923,8.91E-06,1.03E-15,8.91E-06
0.084016803,-0.183880776,0.933906781,0.903780756,0.008761752,4.02E-11,1.35E-15,4.02E-11
79.56391278,0.505123025,0.562576515,0.289457892,0.01595119,4.76E-05,1.31E-16,4.76E-05
15.979996,0.057853571,0.428257652,0.896379276,0.006365273,7.09E-07,2.54E-15,7.09E-07
56.66093219,-0.194670934,1.756191238,0.270854171,0.002312462,2.01E-06,5.82E-15,2.01E-06
38.89977996,-0.159863973,1.771818364,0.974194839,0.013114623,5.28E-06,6.50E-16,5.28E-06
82.18523705,-0.026553311,0.043904781,0.454890978,0.019159832,3.76E-05,1.42E-16,3.76E-05
80.13522705,0.342922585,0.135435087,0.150830166,0.007933587,2.14E-05,2.75E-16,2.14E-05
59.24864973,0.17985197,0.29245049,0.706341268,0.004988998,6.96E-06,3.26E-15,6.96E-06
36.060012,0.104842969,1.569037808,0.394278856,0.018275655,8.77E-06,1.36E-16,8.77E-06
29.80916183,0.075953191,1.374442889,0.49729946,0.017403481,5.78E-06,1.89E-16,5.78E-06
28.81776355,0.439685937,1.309329866,0.333466693,0.001372274,6.94E-07,2.03E-14,6.94E-07
8.183236647,-0.187709542,0.986741348,0.798559712,0.005413083,1.24E-07,3.13E-15,1.24E-07
53.11542308,0.337875575,1.369977996,0.979595919,0.008905781,1.10E-05,1.42E-15,1.10E-05
59.46709342,0.611284257,1.717867574,0.046209242,0.008581716,1.80E-05,7.20E-17,1.80E-05
74.23724745,0.277311462,0.475511102,0.395079016,0.009489898,2.07E-05,5.04E-16,2.07E-05
23.15503101,0.551938388,0.55029806,0.450090018,0.009461892,3.16E-06,5.77E-16,3.16E-06
72.5065013,0.556289258,0.183060612,0.949989998,0.007077415,2.01E-05,2.18E-15,2.01E-05
83.15983197,0.539233847,0.716243249,0.601520304,0.008793759,3.11E-05,8.93E-16,3.11E-05
15.37507502,0.31055211,0.942836567,0.319463893,0.012342468,1.47E-06,2.41E-16,1.47E-06
79.4294859,0.107279456,0.858003601,0.612522505,0.011930386,2.56E-05,4.94E-16,2.56E-05
71.73354671,0.082044409,0.519787958,0.444488898,0.012442488,2.16E-05,3.30E-16,2.16E-05
